74|重庆|重庆|秀山|xiushan|023|409900|108.59|28.27|101043600|MIUI
75|黑龙江|哈尔滨|哈尔滨|haerbin|0451|150000|126.645|45.758|101050101|MIUI
76|黑龙江|哈尔滨|双城|shuangcheng|0451|150100|126.193|45.421|101050102|MIUI
77|黑龙江|哈尔滨|呼兰|hulan|0451|150500|126.731|46.131|101050103|MIUI
78|黑龙江|哈尔滨|阿城|acheng|0451|150300|127.157|45.601|101050104|MIUI
79|黑龙江|哈尔滨|宾县|binxian|0451|150400|127.27|45.47|101050105|MIUI
80|黑龙江|哈尔滨|依兰|yilan|0451|154800|129.714|46.246|101050106|MIUI
81|黑龙江|哈尔滨|巴彦|bayan|0451|151800|127.227|46.289|101050107|MIUI
82|黑龙江|哈尔滨|通河|tonghe|0451|150900|128.784|46.246|101050108|MIUI
83|黑龙江|哈尔滨|方正|fangzheng|0451|150800|128.889|45.855|101050109|MIUI
84|黑龙江|哈尔滨|延寿|yanshou|0451|150701|128.499|45.461|101050110|MIUI
85|黑龙江|哈尔滨|尚志|shangzhi|0451|150601|128.218|45.039|101050111|MIUI
86|黑龙江|哈尔滨|五常|wuchang|0451|150200|127.09|44.54|101050112|MIUI
87|黑龙江|哈尔滨|木兰|mulan|0451|151900|127.911|46.252|101050113|MIUI
88|黑龙江|齐齐哈尔|齐齐哈尔|qiqihaer|0452|161000|123.964|47.343|101050201|MIUI
89|黑龙江|齐齐哈尔|讷河|nehe|0452|161300|125.145|48.438|101050202|MIUI
90|黑龙江|齐齐哈尔|龙江|longjiang|0452|161100|122.992|47.197|101050203|MIUI
91|黑龙江|齐齐哈尔|甘南|gannan|0452|162100|123.687|48.06|101050204|MIUI
92|黑龙江|齐齐哈尔|富裕|fuyu|0452|161200|124.29|47.48|101050205|MIUI
93|黑龙江|齐齐哈尔|依安|yian|0452|161500|125.18|47.54|101050206|MIUI
94|黑龙江|齐齐哈尔|拜泉|baiquan|0452|161700|126.028|47.588|101050207|MIUI
95|黑龙江|齐齐哈尔|克山|keshan|0452|161600|125.659|48.204|101050208|MIUI
96|黑龙江|齐齐哈尔|克东|kedong|0452|161800|126.334|47.997|101050209|MIUI
97|黑龙江|齐齐哈尔|泰来|tailai|0452|162400|123.496|46.676|101050210|MIUI
98|黑龙江|牡丹江|牡丹江|mudanjiang|0453|157000|129.611|44.579|101050301|MIUI
99|黑龙江|牡丹江|海林|hailin|0453|157100|129.088|44.908|101050302|MIUI
100|黑龙江|牡丹江|穆棱|muling|0453|157500|130.356|44.475|101050303|MIUI
101|黑龙江|牡丹江|林口|linkou|0453|157600|130.031|45.315|101050304|MIUI
102|黑龙江|牡丹江|绥芬河|suifenhe|0453|157300|131.081|44.414|101050305|MIUI
103|黑龙江|牡丹江|宁安|ningan|0453|157400|129.28|44.2|101050306|MIUI
104|黑龙江|牡丹江|东宁|dongning|0453|157200|130.813|44.124|101050307|MIUI
105|黑龙江|佳木斯|佳木斯|jiamusi|0454|154000|130.364|46.796|101050401|MIUI
106|黑龙江|佳木斯|汤原|tangyuan|0454|154700|130.237|46.937|101050402|MIUI
107|黑龙江|佳木斯|抚远|fuyuan|0454|156500|134.38|47.938|101050403|MIUI
108|黑龙江|佳木斯|桦川|huachuan|0454|154300|130.667|46.88|101050404|MIUI
109|黑龙江|佳木斯|桦南|huanan|0454|154400|130.595|46.283|101050405|MIUI
110|黑龙江|佳木斯|同江|tongjiang|0454|156400|132.3|47.39|101050406|MIUI
111|黑龙江|佳木斯|富锦|fujin|0454|156100|132.433|47.19|101050407|MIUI
112|黑龙江|绥化|绥化|suihua|0455|152000|126.991|46.632|101050501|MIUI
113|黑龙江|绥化|肇东|zhaodong|0455|151100|125.839|45.965|101050502|MIUI
114|黑龙江|绥化|安达|anda|0455|151400|125.393|46.52|101050503|MIUI
115|黑龙江|绥化|海伦|hailun|0455|152300|126.987|47.416|101050504|MIUI
116|黑龙江|绥化|明水|mingshui|0455|151700|125.865|47.198|101050505|MIUI
117|黑龙江|绥化|望奎|wangkui|0455|152100|126.575|46.837|101050506|MIUI
118|黑龙江|绥化|兰西|lanxi|0455|151500|126.16|46.15|101050507|MIUI
119|黑龙江|绥化|青冈|qinggang|0455|151600|125.844|46.799|101050508|MIUI
120|黑龙江|绥化|庆安|qingan|0455|152400|127.29|46.53|101050509|MIUI
121|黑龙江|绥化|绥棱|suiling|0455|152200|127.656|47.571|101050510|MIUI
122|黑龙江|黑河|黑河|heihe|0456|164300|127.488|50.246|101050601|MIUI
123|黑龙江|黑河|嫩江|nenjiang|0456|161400|125.782|49.852|101050602|MIUI
124|黑龙江|黑河|孙吴|sunwu|0456|164200|127.334|49.333|101050603|MIUI
125|黑龙江|黑河|逊克|xunke|0456|164400|128.28|49.35|101050604|MIUI
126|黑龙江|黑河|五大连池|wudalianchi|0456|164100|126.203|48.725|101050605|MIUI
127|黑龙江|黑河|北安|beian|0456|164000|126.31|48.17|101050606|MIUI
128|黑龙江|大兴安岭|大兴安岭|daxinganling|0457|165000|124.815|51.898|101050701|MIUI
129|黑龙江|大兴安岭|塔河|tahe|0457|165200|124.569|52.749|101050702|MIUI
130|黑龙江|大兴安岭|漠河|mohe|0457|165300|122.731|52.903|101050703|MIUI
131|黑龙江|大兴安岭|呼玛|huma|0457|165100|124.815|51.898|101050704|MIUI
132|黑龙江|大兴安岭|呼中|huzhong|0457|165036|123.4|52.03|101050705|MIUI
133|黑龙江|大兴安岭|新林|xinlin|0457|165023|124.2|51.42|101050706|MIUI
134|黑龙江|大兴安岭|加格达奇|jiagedaqi|0457|165000|124.12|50.4|101050708|MIUI
135|黑龙江|伊春|伊春|yichun|0458|153000|128.283|47.005|101050801|MIUI
136|黑龙江|伊春|乌伊岭|wuyiling|0458|153038|129.26|48.34|101050802|MIUI
137|黑龙江|伊春|五营|wuying|0458|153033|129.15|48.07|101050803|MIUI
138|黑龙江|伊春|铁力|tieli|0458|152500|128.514|46.968|101050804|MIUI
139|黑龙江|伊春|嘉荫|jiayin|0458|153200|129.965|48.787|101050805|MIUI
140|黑龙江|大庆|大庆|daqing|0459|163000|125.016|46.593|101050901|MIUI
141|黑龙江|大庆|林甸|lindian|0459|162300|124.818|47.148|101050902|MIUI
142|黑龙江|大庆|肇州|zhaozhou|0459|151200|125.291|45.899|101050903|MIUI
143|黑龙江|大庆|肇源|zhaoyuan|0459|151300|125.05|45.3|101050904|MIUI
144|黑龙江|大庆|杜尔伯特|duerbote|0459|166200|124.42|46.83|101050905|MIUI
145|黑龙江|七台河|七台河|qitaihe|0464|154600|130.855|45.955|101051002|MIUI
146|黑龙江|七台河|勃利|bili|0464|154600|130.58|45.75|101051003|MIUI
147|黑龙江|鸡西|鸡西|jixi|0467|158100|130.97|45.282|101051101|MIUI
148|黑龙江|鸡西|虎林|hulin|0467|158400|133.042|45.999|101051102|MIUI
149|黑龙江|鸡西|密山|mishan|0467|158300|132.19|45.467|101051103|MIUI
150|黑龙江|鸡西|鸡东|jidong|0467|158200|131.182|45.269|101051104|MIUI
151|黑龙江|鹤岗|鹤岗|hegang|0468|154100|130.279|47.326|101051201|MIUI
152|黑龙江|鹤岗|绥滨|suibin|0468|156200|131.821|47.459|101051202|MIUI
153|黑龙江|鹤岗|萝北|luobei|0468|154204|130.853|47.778|101051203|MIUI
154|黑龙江|双鸭山|双鸭山|shuangyashan|0469|155100|131.147|46.629|101051301|MIUI
155|黑龙江|双鸭山|集贤|jixian|0469|154900|131.145|46.823|101051302|MIUI
156|辽宁|沈阳|沈阳|shenyang|024|110000|123.418|41.799|101070101|MIUI
157|辽宁|沈阳|辽中|liaozhong|024|110200|122.788|41.487|101070103|MIUI
158|辽宁|沈阳|康平|kangping|024|110500|123.184|42.775|101070104|MIUI
159|辽宁|沈阳|法库|faku|024|110400|123.251|42.394|101070105|MIUI
160|辽宁|沈阳|新民|xinmin|024|110300|122.5|41.59|101070106|MIUI
161|辽宁|大连|大连|dalian|0411|116000|121.576|38.944|101070201|MIUI
162|辽宁|大连|瓦房店|wafangdian|0411|116300|121.759|39.737|101070202|MIUI
163|辽宁|大连|金州|jinzhou|0411|116100|121.092|41.124|101070203|MIUI
164|辽宁|大连|普兰店|pulandian|0411|116200|121.58|39.24|101070204|MIUI
165|辽宁|大连|旅顺|lvshun|0411|160000|121.14|38.49|101070205|MIUI
166|辽宁|大连|长海|changhai|0411|116500|122.987|39.527|101070206|MIUI
167|辽宁|大连|庄河|zhuanghe|0411|116400|123|39.84|101070207|MIUI
168|辽宁|鞍山|鞍山|anshan|0412|114000|122.977|41.115|101070301|MIUI
169|辽宁|鞍山|台安|taian|0412|114100|122.26|41.23|101070302|MIUI
170|辽宁|鞍山|岫岩|xiuyan|0412|114300|123.17|40.17|101070303|MIUI
171|辽宁|鞍山|海城|haicheng|0412|114200|122.724|40.826|101070304|MIUI
172|辽宁|抚顺|抚顺|fushun|0413|113000|123.906|41.859|101070401|MIUI
173|辽宁|抚顺|新宾|xinbin|0413|113200|125.034|41.722|101070402|MIUI
174|辽宁|抚顺|清原|qingyuan|0413|113300|124.55|42.06|101070403|MIUI
175|辽宁|抚顺|章党|zhangdang|0413|113006|124.05|41.55|101070404|MIUI
176|辽宁|本溪|本溪|benxi|0414|117000|123.765|41.302|101070501|MIUI
177|辽宁|本溪|本溪县|benxixian|0414|117100|124.17|41.18|101070502|MIUI
178|辽宁|本溪|桓仁|huanren|0414|117200|125.21|41.16|101070504|MIUI
179|辽宁|丹东|丹东|dandong|0415|118000|124.357|40.11|101070601|MIUI
180|辽宁|丹东|凤城|fengcheng|0415|118100|124.067|40.452|101070602|MIUI
181|辽宁|丹东|宽甸|kuandian|0415|118200|124.47|40.43|101070603|MIUI
182|辽宁|丹东|东港|donggang|0415|118000|123.861|39.99|101070604|MIUI
183|辽宁|锦州|锦州|jinzhou|0416|121000|121.144|41.116|101070701|MIUI
184|辽宁|锦州|凌海|linghai|0416|121200|121.22|41.19|101070702|MIUI
185|辽宁|锦州|义县|yixian|0416|121100|121.14|41.31|101070704|MIUI
186|辽宁|锦州|黑山|heishan|0416|121400|122.198|41.799|101070705|MIUI
187|辽宁|锦州|北镇|beizhen|0416|121300|121.46|41.35|101070706|MIUI
188|辽宁|营口|营口|yingkou|0417|115000|122.278|40.686|101070801|MIUI
189|辽宁|营口|大石桥|dashiqiao|0417|115100|122.29|40.37|101070802|MIUI
190|辽宁|营口|盖州|gaizhou|0417|115200|122.21|40.25|101070803|MIUI
191|辽宁|阜新|阜新|fuxin|0418|123000|121.647|42.019|101070901|MIUI
192|辽宁|阜新|彰武|zhangwu|0418|123200|122.424|42.489|101070902|MIUI
193|辽宁|辽阳|辽阳|liaoyang|0419|111000|123.171|41.266|101071001|MIUI
194|辽宁|辽阳|辽阳县|liaoyangxian|0419|111200|123.04|41.12|101071002|MIUI
195|辽宁|辽阳|灯塔|dengta|0419|111300|123.278|41.415|101071003|MIUI
196|辽宁|辽阳|弓长岭|gongchangling|0419|111000|123.438|41.148|101071004|MIUI
197|辽宁|铁岭|铁岭|tieling|0410|112000|123.831|42.291|101071101|MIUI
198|辽宁|铁岭|开原|kaiyuan|0410|112300|124.03|42.32|101071102|MIUI
199|辽宁|铁岭|昌图|changtu|0410|112500|123.987|43.022|101071103|MIUI
200|辽宁|铁岭|西丰|xifeng|0410|112400|124.45|42.44|101071104|MIUI
201|辽宁|铁岭|铁法|tiefa|0410|112700|123.544|42.468|101071105|MIUI
202|辽宁|朝阳|朝阳|chaoyang|0421|122000|120.456|41.579|101071201|MIUI
203|辽宁|朝阳|凌源|lingyuan|0421|122500|119.233|41.016|101071203|MIUI
204|辽宁|朝阳|喀左|kazuo|0421|122300|119.43|41.05|101071204|MIUI
205|辽宁|朝阳|北票|beipiao|0421|122100|120.776|41.835|101071205|MIUI
206|辽宁|朝阳|建平县|jianpingxian|0421|122400|119.42|41.23|101071207|MIUI
207|辽宁|盘锦|盘锦|panjin|0427|124000|122.277|41.153|101071301|MIUI
208|辽宁|盘锦|大洼|dawa|0427|124200|122|40.967|101071302|MIUI
209|辽宁|盘锦|盘山|panshan|0427|124000|122.277|41.153|101071303|MIUI
210|辽宁|葫芦岛|葫芦岛|huludao|0429|125000|120.84|40.699|101071401|MIUI
211|辽宁|葫芦岛|建昌|jianchang|0429|125300|119.753|40.757|101071402|MIUI
212|辽宁|葫芦岛|绥中|suizhong|0429|125200|120.047|40.303|101071403|MIUI
213|辽宁|葫芦岛|兴城|xingcheng|0429|125100|120.42|40.35|101071404|MIUI
214|内蒙古|呼和浩特|呼和浩特|huhehaote|0471|010000|111.686|40.819|101080101|MIUI
215|内蒙古|呼和浩特|土左旗|tuzuoqi|0471|010100|111.09|40.41|101080102|MIUI
216|内蒙古|呼和浩特|托县|tuoxian|0471|010200|111.11|40.16|101080103|MIUI
217|内蒙古|呼和浩特|和林|helin|0471|011500|111.48|40.23|101080104|MIUI
218|内蒙古|呼和浩特|清水河|qingshuihe|0471|011600|111.724|39.885|101080105|MIUI
219|内蒙古|呼和浩特|呼市郊区|hushijiaoqu|0471|010020|111.42|40.48|101080106|MIUI
220|内蒙古|呼和浩特|武川|wuchuan|0471|011700|111.27|41.06|101080107|MIUI
221|内蒙古|包头|包头|baotou|0472|014000|109.809|40.657|101080201|MIUI
222|内蒙古|包头|白云鄂博|baiyunebo|0472|014080|109.58|41.46|101080202|MIUI
223|内蒙古|包头|满都拉|mandula|0472||110.08|42.32|101080203|MIUI
224|内蒙古|包头|土右旗|tuyouqi|0472|014100|110.32|40.33|101080204|MIUI
225|内蒙古|包头|固阳|guyang|0472|014200|110.184|41.108|101080205|MIUI
226|内蒙古|包头|达茂旗|damaoqi|0472|011900|110.26|41.42|101080206|MIUI
227|内蒙古|乌海|乌海|wuhai|0473|016000|106.705|39.493|101080301|MIUI
228|内蒙古|乌兰察布|集宁|jining|0474|012000|113.091|41.031|101080401|MIUI
229|内蒙古|乌兰察布|卓资|zhuozi|0474|012300|112.403|40.95|101080402|MIUI
230|内蒙古|乌兰察布|化德|huade|0474|013350|114.178|41.955|101080403|MIUI
231|内蒙古|乌兰察布|商都|shangdu|0474|013450|113.698|41.726|101080404|MIUI
232|内蒙古|乌兰察布|希拉穆仁|xilamuren|0474|011915|111.14|41.19|101080405|MIUI
233|内蒙古|乌兰察布|兴和|xinghe|0474|013650|113.52|40.53|101080406|MIUI
234|内蒙古|乌兰察布|凉城|liangcheng|0474|013750|112.527|40.503|101080407|MIUI
235|内蒙古|乌兰察布|察右前旗|chayouqianqi|0474|012200|113.13|40.48|101080408|MIUI
236|内蒙古|乌兰察布|察右中旗|chayouzhongqi|0474|013550|112.37|41.16|101080409|MIUI
237|内蒙古|乌兰察布|察右后旗|chayouhouqi|0474|012400|113.11|41.27|101080410|MIUI
238|内蒙古|乌兰察布|四子王旗|siziwangqi|0474|011800|111.41|41.32|101080411|MIUI
239|内蒙古|乌兰察布|丰镇|fengzhen|0474|012100|113.292|40.559|101080412|MIUI
240|内蒙古|通辽|通辽|tongliao|0475|028000|122.34|43.656|101080501|MIUI
241|内蒙古|通辽|舍伯吐|shebotu|0475|029322|122.01|44.02|101080502|MIUI
242|内蒙古|通辽|科左中旗|kezuozhongqi|0475|029300|123.18|44.08|101080503|MIUI
243|内蒙古|通辽|科左后旗|kezuohouqi|0475|028100|122.21|42.58|101080504|MIUI
244|内蒙古|通辽|青龙山|qinglongshan|0475||121.04|42.24|101080505|MIUI
245|内蒙古|通辽|开鲁|kailu|0475|028400|121.138|43.721|101080506|MIUI
246|内蒙古|通辽|库伦|kulun|0475|028200|121.47|42.44|101080507|MIUI
247|内蒙古|通辽|奈曼|naiman|0475|028300|120.949|42.894|101080508|MIUI
248|内蒙古|通辽|扎鲁特|zhalute|0475|029100|120.54|44.34|101080509|MIUI
249|内蒙古|兴安盟|高力板|gaoliban|0475|029408|121.49|44.53|101080510|MIUI
250|内蒙古|通辽|巴雅尔吐胡硕|bayaertuhushuo|0475|029123|120.2|45.04|101080511|MIUI
251|内蒙古|赤峰|赤峰|chifeng|0476|024000|118.952|42.261|101080601|MIUI
252|内蒙古|赤峰|阿鲁旗|aluqi|0476|025550|120.03|43.53|101080603|MIUI
253|内蒙古|赤峰|浩尔吐|haoertu|0476|025462|119.18|44.27|101080604|MIUI
254|内蒙古|赤峰|巴林左旗|balinzuoqi|0476|025450|119.24|43.59|101080605|MIUI
255|内蒙古|赤峰|巴林右旗|balinyouqi|0476|025150|118.39|43.32|101080606|MIUI
256|内蒙古|赤峰|林西|linxi|0476|025250|118.04|43.36|101080607|MIUI
257|内蒙古|赤峰|克什克腾|keshiketeng|0476|025350|117.32|43.15|101080608|MIUI
258|内蒙古|赤峰|翁牛特|wengniute|0476|024500|119.02|42.57|101080609|MIUI
259|内蒙古|赤峰|岗子|gangzi|0476|024000|118.25|42.35|101080610|MIUI
260|内蒙古|赤峰|喀喇沁|kalaqin|0476|024400|118.42|41.56|101080611|MIUI
261|内蒙古|赤峰|八里罕|balihan|0476|024400|118.45|41.31|101080612|MIUI
262|内蒙古|赤峰|宁城|ningcheng|0476|024200|118.834|41.58|101080613|MIUI
263|内蒙古|赤峰|敖汉|aohan|0476|024300|120.183|42.354|101080614|MIUI
264|内蒙古|赤峰|宝国吐|baoguotu|0476|024323|120.42|42.2|101080615|MIUI
265|内蒙古|鄂尔多斯|鄂尔多斯|eerduosi|0477|017000|110.023|39.825|101080701|MIUI
266|内蒙古|鄂尔多斯|达拉特|dalate|0477|014300|110.02|40.24|101080703|MIUI
267|内蒙古|鄂尔多斯|准格尔|zhungeer|0477|017100|111.24|39.86|101080704|MIUI
268|内蒙古|鄂尔多斯|鄂前旗|eqianqi|0477|016200|107.29|38.11|101080705|MIUI
269|内蒙古|鄂尔多斯|河南|henan|0477|017309|108.43|37.51|101080706|MIUI
270|内蒙古|鄂尔多斯|伊克乌素|yikewusu|0477|017417|107.51|40.03|101080707|MIUI
271|内蒙古|鄂尔多斯|鄂托克|etuoke|0477|016100|107.59|39.06|101080708|MIUI
272|内蒙古|鄂尔多斯|杭锦旗|hangjinqi|0477|017400|108.44|39.51|101080709|MIUI
273|内蒙古|鄂尔多斯|乌审旗|wushenqi|0477|017300|108.5|38.36|101080710|MIUI
274|内蒙古|鄂尔多斯|伊金霍洛|yijinhuoluo|0477|017200|109.44|39.34|101080711|MIUI
275|内蒙古|鄂尔多斯|乌审召|wushenzhao|0477|017314|109.02|39.06|101080712|MIUI
276|内蒙古|鄂尔多斯|东胜|dongsheng|0477|017000|110.023|39.825|101080713|MIUI
277|内蒙古|巴彦淖尔|临河|linhe|0478|015000|107.433|40.738|101080801|MIUI
278|内蒙古|巴彦淖尔|五原|wuyuan|0478|015100|108.16|41.06|101080802|MIUI
279|内蒙古|巴彦淖尔|磴口|dengkou|0478|015200|106.679|40.563|101080803|MIUI
280|内蒙古|巴彦淖尔|乌前旗|wuqianqi|0478|014400|108.39|40.44|101080804|MIUI
281|内蒙古|巴彦淖尔|大佘太|dashetai|0478|014423|109.08|41.01|101080805|MIUI
282|内蒙古|巴彦淖尔|乌中旗|wuzhongqi|0478|015300|108.31|41.34|101080806|MIUI
283|内蒙古|巴彦淖尔|乌后旗|wuhouqi|0478|015500|106.59|41.27|101080807|MIUI
284|内蒙古|巴彦淖尔|海力素|hailisu|0478|015506|106.24|41.24|101080808|MIUI
285|内蒙古|巴彦淖尔|那仁宝力格|narenbaolige|0478|026100|114.09|44.37|101080809|MIUI
286|内蒙古|巴彦淖尔|杭锦后旗|hangjinhouqi|0478|015400|107.08|40.54|101080810|MIUI
287|内蒙古|锡林郭勒|锡林浩特|xilinhaote|0479|026000|116.038|43.56|101080901|MIUI
288|内蒙古|锡林郭勒|二连浩特|erlianhaote|0479|011100|111.58|43.39|101080903|MIUI
289|内蒙古|锡林郭勒|阿巴嘎|abaga|0479|026100|114.57|44.01|101080904|MIUI
290|内蒙古|锡林郭勒|苏左旗|suzuoqi|0479|013150|113.38|43.52|101080906|MIUI
291|内蒙古|锡林郭勒|苏右旗|suyouqi|0479|012500|112.39|42.45|101080907|MIUI
292|内蒙古|锡林郭勒|朱日和|zhurihe|0479|012516|112.54|42.24|101080908|MIUI
293|内蒙古|锡林郭勒|东乌旗|dongwuqi|0479|026300|116.58|45.31|101080909|MIUI
294|内蒙古|锡林郭勒|西乌旗|xiwuqi|0479|026200|117.36|44.35|101080910|MIUI
295|内蒙古|锡林郭勒|太仆寺|taibusiqi|0479|027000|115.16|41.53|101080911|MIUI
296|内蒙古|锡林郭勒|镶黄旗|xianghuang|0479|013250|113.5|42.14|101080912|MIUI
297|内蒙古|锡林郭勒|正镶白旗|zhengxiangbaiqi|0479|027100|114.932|42.574|101080913|MIUI
298|内蒙古|锡林郭勒|正兰旗|zhenglanqi|0479|027200|115.59|42.15|101080914|MIUI
299|内蒙古|锡林郭勒|多伦|duolun|0479|027300|116.422|42.222|101080915|MIUI
300|内蒙古|锡林郭勒|博克图|boketu|0479|022181|121.55|48.46|101080916|MIUI
301|内蒙古|锡林郭勒|乌拉盖|wulagai|0479|026308|118.48|45.43|101080917|MIUI
302|内蒙古|呼伦贝尔|呼伦贝尔|hulunbeier|0470|021000|120.053|49.282|101081000|MIUI
303|内蒙古|呼伦贝尔|海拉尔|hailaer|0470|021000|120.053|49.282|101081001|MIUI
304|内蒙古|呼伦贝尔|小二沟|xiaoergou|0470|022450|123.43|49.12|101081002|MIUI
305|内蒙古|呼伦贝尔|阿荣旗|arongqi|0470|162750|123.155|48.617|101081003|MIUI
306|内蒙古|呼伦贝尔|莫力达瓦|molidawa|0470|162850|124.29|48.28|101081004|MIUI
307|内蒙古|呼伦贝尔|鄂伦春旗|elunchunqi|0470|022450|123.44|50.35|101081005|MIUI
308|内蒙古|呼伦贝尔|鄂温克旗|ewenkeqi|0470|021100|119.45|49.09|101081006|MIUI
309|内蒙古|呼伦贝尔|陈旗|chenqi|0470|021500|119.26|49.19|101081007|MIUI
310|内蒙古|呼伦贝尔|新左旗|xinzuoqi|0470|021200|118.16|48.13|101081008|MIUI
